feature,importance,std,family
spectral_centroid_mean,-0.00018601190476189022,0.0011063148278616436,spectral
mfcc_08_iqr,-0.0001984126984126422,0.0009618412415508183,mfcc
mfcc_d1_07_mean,-0.00019841269841266995,0.0016466460984819085,mfcc
spectral_band_2000_3000_std,-0.00019841269841266995,0.0024386405859686314,spectral
mfcc_06_std,-0.00021081349206344968,0.0019719601538339556,mfcc
spectral_flatness_min,-0.00021081349206349131,0.0018024714606127215,spectral
mfcc_d1_11_std,-0.00022321428571428492,0.0015157402371624472,mfcc
mfcc_14_median,-0.00022321428571428492,0.0005905694890769155,mfcc
spectral_flux_median,-0.00022321428571428492,0.0007252079125601882,spectral
mfcc_d2_06_mean,-0.00023561507936506465,0.001018904628057867,mfcc
mfcc_12_max,-0.0002480158730158444,0.002922801560050849,mfcc
mfcc_15_iqr,-0.0002480158730158444,0.0009957767807482652,mfcc
mfcc_17_iqr,-0.00029761904761904656,0.0007874259854358872,mfcc
spectral_bandwidth_std,-0.00029761904761904656,0.001113588507968431,spectral
spectral_flux_kurt,-0.00029761904761904656,0.0005154913117764497,spectral
spectral_hf_ratio_4000_std,-0.00029761904761904656,0.00029761904761904656,spectral
mfcc_d2_02_std,-0.00035962301587298684,0.0011568684379066883,mfcc
prosody_f5_median,-0.0003596230158730007,0.001738191426521351,prosody
mfcc_16_iqr,-0.0003596230158730007,0.0005200946670513687,mfcc
spectral_flux_max,-0.0003596230158730146,0.0013870607831434074,spectral
mfcc_d2_04_mean,-0.0003596230158730146,0.0014605060716220966,mfcc
chroma_10_mean,-0.0003720238095238082,0.0010282942679378873,chroma
spectral_hf_ratio_6000_mean,-0.0003720238095238082,0.0004142681817581847,spectral
prosody_jitter_rap,-0.0003720238095238082,0.0013618307453662994,prosody
spectral_bandwidth_iqr,-0.00038442460317458793,0.0009495316121241687,spectral
spectral_band_3000_4000_mean,-0.0003968253968253954,0.0014350670775287084,spectral
mfcc_07_median,-0.0004092261904761474,0.0010781561227756874,mfcc
mfcc_05_median,-0.000409226190476189,0.0013433557168504632,mfcc
mfcc_11_std,-0.000409226190476189,0.001838289568498703,mfcc
mfcc_06_min,-0.00043402777777776236,0.0015794833965761639,mfcc
prosody_intensity_iqr,-0.00044642857142855596,0.00283606991248465,prosody
mfcc_16_skew,-0.00044642857142856984,0.001059233953574531,mfcc
spectral_rolloff85_min,-0.00044642857142856984,0.0003937129927179436,spectral
mfcc_18_mean,-0.00044642857142856984,0.0012887282794411244,mfcc
prosody_n_voiced_segments,-0.00044642857142856984,0.0010627125637712536,prosody
spectral_bandwidth_mean,-0.00044642857142856984,0.0003937129927179436,spectral
chroma_04_mean,-0.00047123015873008767,0.0010716467113327656,chroma
spectral_contrast_2_mean,-0.0004960317460317165,0.0010569085194772827,spectral
mfcc_17_max,-0.0005084325396825379,0.000811186331419952,mfcc
mfcc_17_median,-0.0005208333333333315,0.0006269456676470483,mfcc
spectral_rolloff95_kurt,-0.0005208333333333315,0.000914301021387237,spectral
mfcc_05_std,-0.0005456349206348909,0.0014064927459085123,mfcc
chroma_00_std,-0.0005704365079364643,0.0013654394452877394,chroma
mfcc_d2_03_mean,-0.0005704365079364782,0.0013877812334859014,mfcc
mfcc_d2_01_mean,-0.0005704365079364782,0.0013491242826348634,mfcc
chroma_06_mean,-0.0005952380952380931,0.0012972913522442434,chroma
prosody_f0_kurt,-0.0005952380952380931,0.0025253813613805177,prosody
mfcc_d2_15_mean,-0.0006324404761904739,0.002264393070101289,mfcc
prosody_hnr_std,-0.0006448412698412537,0.001493871066108675,prosody
mfcc_d2_17_mean,-0.0006696428571428548,0.0008645052112070096,mfcc
spectral_band_3000_4000_std,-0.0006944444444444003,0.0016286165832720438,spectral
mfcc_04_kurt,-0.0007812499999999695,0.0015219669403713002,mfcc
spectral_rolloff95_iqr,-0.0007812499999999833,0.0012631168643020142,spectral
mfcc_d2_12_mean,-0.0008060515873015706,0.0014983422821880493,mfcc
spectral_bandwidth_kurt,-0.0008928571428571397,0.0006654964218749351,spectral
mfcc_d1_19_mean,-0.0008928571428571397,0.0008928571428571397,mfcc
spectral_bandwidth_median,-0.0009176587301586991,0.0011777490149388527,spectral
mfcc_09_std,-0.0009300595238094927,0.0012733024776763373,mfcc
mfcc_08_skew,-0.0009424603174603141,0.001400356568798914,mfcc
mfcc_07_std,-0.0009672619047618874,0.0011891837395572285,mfcc
mfcc_10_max,-0.0009672619047619013,0.0008384990825583784,mfcc
spectral_bandwidth_skew,-0.0010044642857142544,0.0012699163505519404,spectral
