emotion,feature,importance,family
DIS,spectral_contrast_5_std,0.022467197850346565,spectral
DIS,spectral_contrast_6_mean,0.006288115866482258,spectral
DIS,spectral_contrast_6_std,0.007741743698716164,spectral
DIS,mfcc_00_mean,0.03236803784966469,mfcc
DIS,mfcc_00_std,0.036848776042461395,mfcc
DIS,mfcc_00_min,0.005992066580802202,mfcc
DIS,mfcc_00_max,0.019236912950873375,mfcc
DIS,mfcc_00_median,0.10226254165172577,mfcc
DIS,mfcc_00_iqr,0.03448417782783508,mfcc
DIS,mfcc_00_skew,0.055391788482666016,mfcc
DIS,mfcc_00_kurt,0.05639185011386871,mfcc
DIS,mfcc_01_mean,0.010070177726447582,mfcc
DIS,mfcc_01_std,0.006452078931033611,mfcc
DIS,mfcc_01_min,0.006009106524288654,mfcc
DIS,mfcc_01_max,0.038921620696783066,mfcc
DIS,mfcc_01_median,0.011444411240518093,mfcc
DIS,mfcc_01_iqr,0.005674661602824926,mfcc
DIS,mfcc_01_skew,0.02205774001777172,mfcc
DIS,mfcc_01_kurt,0.010663948953151703,mfcc
DIS,mfcc_02_mean,0.0048360941000282764,mfcc
DIS,mfcc_02_std,0.16546176373958588,mfcc
DIS,mfcc_02_min,0.04697467386722565,mfcc
DIS,mfcc_02_max,0.004074459429830313,mfcc
DIS,mfcc_02_median,0.02865435928106308,mfcc
DIS,mfcc_02_iqr,0.07845691591501236,mfcc
DIS,mfcc_02_skew,0.047955453395843506,mfcc
DIS,mfcc_02_kurt,0.023931508883833885,mfcc
DIS,mfcc_03_mean,0.046850934624671936,mfcc
DIS,mfcc_03_std,0.18137545883655548,mfcc
DIS,mfcc_03_min,0.06071106716990471,mfcc
DIS,mfcc_03_max,0.022381359711289406,mfcc
DIS,mfcc_03_median,0.03666940703988075,mfcc
DIS,mfcc_03_iqr,0.017580999061465263,mfcc
DIS,mfcc_03_skew,0.028803065419197083,mfcc
DIS,mfcc_03_kurt,0.01188739575445652,mfcc
DIS,mfcc_04_mean,0.005188523791730404,mfcc
DIS,mfcc_04_std,0.019745945930480957,mfcc
DIS,mfcc_04_min,0.02370319701731205,mfcc
DIS,mfcc_04_max,0.0303829163312912,mfcc
DIS,mfcc_04_median,0.004869355354458094,mfcc
DIS,mfcc_04_iqr,0.010072304867208004,mfcc
DIS,mfcc_04_skew,0.004588780924677849,mfcc
DIS,mfcc_04_kurt,0.007527458481490612,mfcc
DIS,mfcc_05_mean,0.08269931375980377,mfcc
DIS,mfcc_05_std,0.054830584675073624,mfcc
DIS,mfcc_05_min,0.06673774868249893,mfcc
DIS,mfcc_05_max,0.01585814729332924,mfcc
DIS,mfcc_05_median,0.07337290793657303,mfcc
DIS,mfcc_05_iqr,0.047350749373435974,mfcc
DIS,mfcc_05_skew,0.011771726422011852,mfcc
DIS,mfcc_05_kurt,0.008398545905947685,mfcc
DIS,mfcc_06_mean,0.011370429769158363,mfcc
DIS,mfcc_06_std,0.0780397579073906,mfcc
DIS,mfcc_06_min,0.09248192608356476,mfcc
DIS,mfcc_06_max,0.02966480888426304,mfcc
DIS,mfcc_06_median,0.014176170341670513,mfcc
DIS,mfcc_06_iqr,0.06899797171354294,mfcc
DIS,mfcc_06_skew,0.004634395241737366,mfcc
DIS,mfcc_06_kurt,0.03173922374844551,mfcc
DIS,mfcc_07_mean,0.0084712915122509,mfcc
DIS,mfcc_07_std,0.010954131372272968,mfcc
DIS,mfcc_07_min,0.012590954080224037,mfcc
DIS,mfcc_07_max,0.011301850900053978,mfcc
DIS,mfcc_07_median,0.020661858841776848,mfcc
DIS,mfcc_07_iqr,0.026715315878391266,mfcc
DIS,mfcc_07_skew,0.01609089784324169,mfcc
DIS,mfcc_07_kurt,0.006790495943278074,mfcc
DIS,mfcc_08_mean,0.022371893748641014,mfcc
DIS,mfcc_08_std,0.0171830914914608,mfcc
DIS,mfcc_08_min,0.014380337670445442,mfcc
DIS,mfcc_08_max,0.04042825102806091,mfcc
DIS,mfcc_08_median,0.04717462509870529,mfcc
DIS,mfcc_08_iqr,0.01647980883717537,mfcc
DIS,mfcc_08_skew,0.06995119154453278,mfcc
DIS,mfcc_08_kurt,0.026214443147182465,mfcc
DIS,mfcc_09_mean,0.17394298315048218,mfcc
DIS,mfcc_09_std,0.0036079473793506622,mfcc
DIS,mfcc_09_min,0.04570251703262329,mfcc
DIS,mfcc_09_max,0.12598896026611328,mfcc
DIS,mfcc_09_median,0.15584947168827057,mfcc
DIS,mfcc_09_iqr,0.006632138974964619,mfcc
DIS,mfcc_09_skew,0.03630101680755615,mfcc
DIS,mfcc_09_kurt,0.005885269958525896,mfcc
DIS,mfcc_10_mean,0.027174033224582672,mfcc
DIS,mfcc_10_std,0.0267682746052742,mfcc
DIS,mfcc_10_min,0.008925913833081722,mfcc
DIS,mfcc_10_max,0.01673223450779915,mfcc
DIS,mfcc_10_median,0.03935972973704338,mfcc
DIS,mfcc_10_iqr,0.005284538492560387,mfcc
DIS,mfcc_10_skew,0.009512622840702534,mfcc
DIS,mfcc_10_kurt,0.021622395142912865,mfcc
DIS,mfcc_11_mean,0.029529139399528503,mfcc
DIS,mfcc_11_std,0.025185661390423775,mfcc
DIS,mfcc_11_min,0.014920627698302269,mfcc
DIS,mfcc_11_max,0.07720118016004562,mfcc
DIS,mfcc_11_median,0.03376767784357071,mfcc
DIS,mfcc_11_iqr,0.023167600855231285,mfcc
DIS,mfcc_11_skew,0.028195776045322418,mfcc
DIS,mfcc_11_kurt,0.02210637368261814,mfcc
DIS,mfcc_12_mean,0.015565996058285236,mfcc
DIS,mfcc_12_std,0.013821005821228027,mfcc
DIS,mfcc_12_min,0.0070213573053479195,mfcc
DIS,mfcc_12_max,0.019429082050919533,mfcc
DIS,mfcc_12_median,0.008629074320197105,mfcc
DIS,mfcc_12_iqr,0.008831700310111046,mfcc
DIS,mfcc_12_skew,0.006721333600580692,mfcc
DIS,mfcc_12_kurt,0.02666334994137287,mfcc
DIS,mfcc_13_mean,0.023562373593449593,mfcc
DIS,mfcc_13_std,0.023452289402484894,mfcc
DIS,mfcc_13_min,0.022615157067775726,mfcc
DIS,mfcc_13_max,0.021159334108233452,mfcc
DIS,mfcc_13_median,0.009310806170105934,mfcc
DIS,mfcc_13_iqr,0.016381477937102318,mfcc
DIS,mfcc_13_skew,0.013155749998986721,mfcc
DIS,mfcc_13_kurt,0.01255491841584444,mfcc
DIS,mfcc_14_mean,0.02190266363322735,mfcc
DIS,mfcc_14_std,0.009084883145987988,mfcc
DIS,mfcc_14_min,0.008353783749043941,mfcc
DIS,mfcc_14_max,0.011878050863742828,mfcc
DIS,mfcc_14_median,0.009094635024666786,mfcc
DIS,mfcc_14_iqr,0.02425483800470829,mfcc
DIS,mfcc_14_skew,0.04006226733326912,mfcc
DIS,mfcc_14_kurt,0.019902104511857033,mfcc
DIS,mfcc_15_mean,0.011908471584320068,mfcc
DIS,mfcc_15_std,0.00932057574391365,mfcc
DIS,mfcc_15_min,0.012373846024274826,mfcc
DIS,mfcc_15_max,0.03745052590966225,mfcc
DIS,mfcc_15_median,0.013340172357857227,mfcc
DIS,mfcc_15_iqr,0.020689768716692924,mfcc
DIS,mfcc_15_skew,0.011963528580963612,mfcc
DIS,mfcc_15_kurt,0.007485765498131514,mfcc
DIS,mfcc_16_mean,0.032753877341747284,mfcc
DIS,mfcc_16_std,0.003930592909455299,mfcc
DIS,mfcc_16_min,0.036360133439302444,mfcc
DIS,mfcc_16_max,0.010795807465910912,mfcc
DIS,mfcc_16_median,0.05125223472714424,mfcc
DIS,mfcc_16_iqr,0.012230517342686653,mfcc
DIS,mfcc_16_skew,0.011911838315427303,mfcc
DIS,mfcc_16_kurt,0.01605098322033882,mfcc
DIS,mfcc_17_mean,0.005586856976151466,mfcc
DIS,mfcc_17_std,0.01041504181921482,mfcc
DIS,mfcc_17_min,0.019301800057291985,mfcc
DIS,mfcc_17_max,0.015177378430962563,mfcc
DIS,mfcc_17_median,0.005157825071364641,mfcc
DIS,mfcc_17_iqr,0.01026485301554203,mfcc
