emotion,feature,importance,family
ANG,chroma_07_mean,0.00014173501525175516,chroma
ANG,chroma_07_std,0.00031824091665011087,chroma
ANG,chroma_08_mean,0.0005991321014131931,chroma
ANG,chroma_08_std,0.0012378043405108716,chroma
ANG,chroma_09_mean,0.0004574471702106391,chroma
ANG,chroma_09_std,0.0005750991151094394,chroma
ANG,chroma_10_mean,0.0003224397565787675,chroma
ANG,chroma_10_std,0.0005660167903932509,chroma
ANG,chroma_11_mean,0.00021429047465051267,chroma
ANG,chroma_11_std,0.00033339929677450467,chroma
ANG,prosody_f0_mean,0.0009625482042881345,prosody
ANG,prosody_f0_std,0.0006788560405044331,prosody
ANG,prosody_f0_min,0.0019205748299033658,prosody
ANG,prosody_f0_max,0.0005662774601652786,prosody
ANG,prosody_f0_median,0.0005681546356340649,prosody
ANG,prosody_f0_iqr,0.0005154662889858152,prosody
ANG,prosody_f0_skew,0.00022347738628396134,prosody
ANG,prosody_f0_kurt,0.0001835787679605633,prosody
ANG,prosody_voiced_fraction,0.00015722645906422086,prosody
ANG,prosody_f0_slope_abs_mean,0.0006346677209286986,prosody
ANG,prosody_n_voiced_segments,0.0008740322595909822,prosody
ANG,prosody_voiced_rate_per_s,0.0019293619475406784,prosody
ANG,prosody_mean_voiced_seg_s,0.0008443049681564648,prosody
ANG,prosody_pause_fraction,0.00021343194995178977,prosody
ANG,prosody_jitter_local,0.0006215560436193801,prosody
ANG,prosody_jitter_rap,0.00045078924750617376,prosody
ANG,prosody_jitter_ppq5,0.00026870064112551886,prosody
ANG,prosody_jitter_ddp,0.0005649213293131767,prosody
ANG,prosody_shimmer_local,0.0002002743399651073,prosody
ANG,prosody_shimmer_localdb,0.00023865666457278074,prosody
ANG,prosody_shimmer_apq3,0.0005902506809797326,prosody
ANG,prosody_shimmer_apq5,0.00015531042277428458,prosody
ANG,prosody_shimmer_apq11,0.0001228092218512516,prosody
ANG,prosody_shimmer_dda,0.0003506966052464101,prosody
ANG,prosody_hnr_mean,0.0005512538172862986,prosody
ANG,prosody_hnr_std,0.00013049884357744826,prosody
ANG,prosody_hnr_min,0.0002784473837090262,prosody
ANG,prosody_hnr_max,0.00012092165352969468,prosody
ANG,prosody_hnr_median,0.0005475447586572889,prosody
ANG,prosody_f1_mean,0.0004237920588680577,prosody
ANG,prosody_f1_std,0.00026272765557736744,prosody
ANG,prosody_f1_median,0.0006490430836917715,prosody
