feature,importance,std,family
mfcc_11_kurt,-0.00042162698412698263,0.0015206022872985394,mfcc
mfcc_07_max,-0.00043402777777777624,0.0009540555249463439,mfcc
mfcc_d2_18_std,-0.00047123015873015706,0.0018742846855068463,mfcc
mfcc_10_skew,-0.00048363095238095066,0.0017756533569437338,mfcc
prosody_hnr_min,-0.00048363095238095066,0.001211412199248109,prosody
spectral_contrast_5_mean,-0.0004836309523809923,0.003533486416589166,spectral
mfcc_19_std,-0.00048363095238102005,0.0043150307366793695,mfcc
mfcc_00_max,-0.0005332341269841251,0.0027353519855066346,mfcc
mfcc_d2_05_mean,-0.0006076388888888867,0.001783258273011342,mfcc
spectral_centroid_max,-0.0006572420634920612,0.0027443323383346536,spectral
mfcc_18_kurt,-0.000694444444444442,0.0027866214097595414,mfcc
mfcc_d2_07_mean,-0.0007316468253968228,0.0014814148164888975,mfcc
spectral_slope_max,-0.0007440476190476164,0.0020234204419018915,spectral
mfcc_01_iqr,-0.0007440476190476442,0.00307099339130244,mfcc
mfcc_01_max,-0.00075644841269841,0.0022370633047339296,mfcc
spectral_bandwidth_skew,-0.0007812500000000111,0.0027929880035801255,spectral
spectral_band_3000_4000_mean,-0.0008928571428571397,0.0037603655974928368,spectral
mfcc_d1_19_mean,-0.0009052579365079333,0.0014199314863880372,mfcc
mfcc_d1_12_mean,-0.0009176587301587269,0.0022037155883858515,mfcc
mfcc_16_iqr,-0.0009424603174603141,0.0022898192237269343,mfcc
spectral_centroid_std,-0.000942460317460328,0.0038026584342799315,spectral
mfcc_16_max,-0.0010044642857142821,0.0032483215605416233,mfcc
mfcc_d2_15_mean,-0.0010292658730158694,0.002595027187849548,mfcc
mfcc_19_kurt,-0.0010664682539682502,0.0017059093540692045,mfcc
mfcc_d1_13_mean,-0.0010664682539682502,0.0015847806742654656,mfcc
prosody_f5_mean,-0.001066468253968264,0.002534013506362682,prosody
mfcc_09_min,-0.001066468253968264,0.004535029749306779,mfcc
mfcc_10_min,-0.001103670634920631,0.0022279709138654223,mfcc
mfcc_10_std,-0.0011160714285714524,0.004828035249958574,mfcc
mfcc_d2_18_mean,-0.0011532738095238054,0.0022193956455765777,mfcc
mfcc_d1_05_mean,-0.0011532738095238054,0.0023428968800904477,mfcc
mfcc_06_min,-0.0011532738095238332,0.0021495623136340764,mfcc
mfcc_d2_12_mean,-0.0011780753968253926,0.001331397163845392,mfcc
spectral_band_5000_6000_std,-0.0011904761904761862,0.0019082722283404044,spectral
mfcc_11_std,-0.0011904761904761862,0.004071692532982353,mfcc
mfcc_13_mean,-0.001202876984126966,0.003376820588468742,mfcc
mfcc_d2_04_mean,-0.0012400793650793607,0.0014831266257664681,mfcc
mfcc_d1_15_mean,-0.0012400793650793607,0.001749523024657573,mfcc
chroma_02_std,-0.0012524801587301543,0.003092127390821339,chroma
spectral_rolloff85_skew,-0.0012524801587301543,0.002305847467979537,spectral
mfcc_17_iqr,-0.0012524801587301543,0.0009331957703446987,mfcc
spectral_zcr_kurt,-0.0012648809523809479,0.004286228084096943,spectral
spectral_contrast_4_std,-0.001289682539682535,0.003111190829477513,spectral
mfcc_08_skew,-0.0013020833333333287,0.0023130389009163393,mfcc
mfcc_18_median,-0.0013020833333333426,0.002114653495702737,mfcc
mfcc_d2_01_std,-0.0014260912698412648,0.0033182030581713267,mfcc
mfcc_09_iqr,-0.0014756944444444392,0.0021544215411815116,mfcc
mfcc_d2_11_mean,-0.00151289682539682,0.002455106608991592,mfcc
mfcc_09_max,-0.0015376984126984072,0.002908878355435654,mfcc
spectral_bandwidth_min,-0.0015500992063492008,0.00245570158518791,spectral
mfcc_04_max,-0.0015624999999999944,0.0023185173290004206,mfcc
mfcc_17_min,-0.001574900793650802,0.0015814294127107255,mfcc
mfcc_d1_18_mean,-0.0016121031746031689,0.0024879589640790403,mfcc
chroma_05_std,-0.0016121031746031966,0.0034418849011334947,chroma
chroma_00_std,-0.0016245039682539625,0.0052896471652072565,chroma
mfcc_11_iqr,-0.0016245039682539625,0.0022930070098563875,mfcc
mfcc_11_min,-0.001636904761904756,0.0014847846772912412,mfcc
mfcc_d1_07_mean,-0.001636904761904756,0.0015320878185992506,mfcc
spectral_flux_iqr,-0.0016493055555555497,0.002387627825851188,spectral
mfcc_d2_06_mean,-0.0017113095238095177,0.0028355276325293384,mfcc
mfcc_d1_00_mean,-0.0017113095238095177,0.0023605848002840922,mfcc
mfcc_08_min,-0.001723710317460339,0.002354420573987021,mfcc
chroma_11_std,-0.0017485119047618985,0.006323565829044926,chroma
prosody_shimmer_apq5,-0.0017485119047618985,0.0033904549984637763,prosody
spectral_slope_iqr,-0.0018105158730158666,0.003963833723657009,spectral
mfcc_13_iqr,-0.0018229166666666463,0.0027984885071724885,mfcc
spectral_slope_std,-0.0018229166666666602,0.0012905765178436873,spectral
mfcc_05_iqr,-0.0018973214285714218,0.0017078463779500491,mfcc
spectral_entropy_min,-0.0019097222222222154,0.0025466049553526777,spectral
spectral_rms_iqr,-0.0019345238095238027,0.004835482733560913,spectral
mfcc_d2_19_std,-0.0019469246031745963,0.0020553543919117857,mfcc
prosody_f5_std,-0.0019469246031745963,0.002549109748977059,prosody
prosody_hnr_median,-0.0019469246031745963,0.003254942591193744,prosody
mfcc_d1_14_mean,-0.0019717261904761835,0.0014884568839653685,mfcc
spectral_contrast_6_std,-0.0019717261904761835,0.001597682371728366,spectral
mfcc_15_iqr,-0.0019965277777777707,0.0028319188295175203,mfcc
mfcc_d1_18_std,-0.002021329365079358,0.0016436081328101639,mfcc
mfcc_16_min,-0.0020585317460317387,0.0021857783960667156,mfcc
mfcc_14_std,-0.0020585317460317387,0.0023232879458327292,mfcc
mfcc_d1_16_std,-0.0020585317460317665,0.0039037887496768692,mfcc
mfcc_04_kurt,-0.0021329365079365004,0.0012038354265388447,mfcc
mfcc_18_min,-0.002145337301587294,0.0020791586456015295,mfcc
mfcc_17_kurt,-0.0021577380952380876,0.0019190403467735364,mfcc
mfcc_02_max,-0.0021577380952380876,0.0016231307809480276,mfcc
mfcc_06_max,-0.002182539682539675,0.0027760056705621373,mfcc
prosody_f0_iqr,-0.0022197420634920556,0.004109866983207806,prosody
mfcc_d2_13_mean,-0.002244543650793643,0.0021195927542334127,mfcc
prosody_jitter_rap,-0.002244543650793643,0.0033922687793365627,prosody
prosody_jitter_ddp,-0.002244543650793643,0.0033922687793365627,prosody
mfcc_12_max,-0.002256944444444464,0.005104007586951343,mfcc
mfcc_08_std,-0.0023189484126984183,0.0033259797817789577,mfcc
mfcc_d2_08_mean,-0.0023437499999999917,0.0022649363017209676,mfcc
mfcc_d1_08_mean,-0.0023437499999999917,0.0017620912527098723,mfcc
mfcc_d2_14_mean,-0.0023809523809523725,0.002939589759926389,mfcc
mfcc_06_kurt,-0.002418154761904767,0.003719886722824601,mfcc
mfcc_07_iqr,-0.0024429563492063405,0.0012220288471470823,mfcc
mfcc_d1_13_std,-0.002455357142857162,0.0038357561141098557,mfcc
mfcc_d2_17_std,-0.002517361111111102,0.002462205606685535,mfcc
mfcc_d1_04_mean,-0.002554563492063483,0.0015310837632986705,mfcc
mfcc_d1_02_mean,-0.00257936507936507,0.0014160815896448558,mfcc
