feature,importance,family
mfcc_13_max,0.056525372,mfcc
mfcc_02_mean,0.056442514,mfcc
mfcc_d1_08_mean,0.056126226,mfcc
prosody_jitter_ddp,0.05599228,prosody
mfcc_d1_06_mean,0.05594087,mfcc
mfcc_12_median,0.055621028,mfcc
mfcc_d2_09_std,0.055586357,mfcc
mfcc_08_max,0.05536568,mfcc
mfcc_05_iqr,0.05523828,mfcc
mfcc_13_iqr,0.05506679,mfcc
spectral_contrast_4_mean,0.054879412,spectral
mfcc_00_max,0.054700825,mfcc
chroma_01_mean,0.054646537,chroma
mfcc_07_median,0.05462444,mfcc
spectral_entropy_iqr,0.054621354,spectral
mfcc_18_iqr,0.054493275,mfcc
mfcc_15_mean,0.054163877,mfcc
mfcc_16_iqr,0.053894095,mfcc
mfcc_18_std,0.053858604,mfcc
mfcc_02_max,0.05383165,mfcc
mfcc_d2_04_mean,0.053817783,mfcc
mfcc_d2_06_std,0.05368445,mfcc
mfcc_17_kurt,0.053674005,mfcc
mfcc_d2_13_mean,0.05354199,mfcc
mfcc_16_min,0.05344703,mfcc
spectral_slope_skew,0.053394515,spectral
mfcc_14_skew,0.053383946,mfcc
spectral_contrast_6_std,0.053122696,spectral
mfcc_d1_09_mean,0.052916527,mfcc
spectral_rolloff85_min,0.05280401,spectral
mfcc_04_kurt,0.052795507,mfcc
mfcc_01_min,0.052686334,mfcc
mfcc_d1_14_std,0.05265198,mfcc
mfcc_12_mean,0.05262641,mfcc
mfcc_d2_05_std,0.052158546,mfcc
mfcc_10_kurt,0.052063376,mfcc
mfcc_d2_18_std,0.052049153,mfcc
spectral_rolloff95_median,0.051720783,spectral
mfcc_07_kurt,0.051677447,mfcc
mfcc_19_mean,0.051519323,mfcc
mfcc_01_kurt,0.051444095,mfcc
spectral_slope_std,0.05140274,spectral
prosody_f2_median,0.051377106,prosody
spectral_zcr_skew,0.051319096,spectral
mfcc_d2_16_std,0.051296875,mfcc
spectral_contrast_3_mean,0.05129516,spectral
spectral_band_3000_4000_mean,0.05096458,spectral
chroma_05_mean,0.050699227,chroma
mfcc_15_iqr,0.05064312,mfcc
mfcc_18_mean,0.050379213,mfcc
spectral_rms_max,0.05020248,spectral
mfcc_15_std,0.050176438,mfcc
mfcc_06_skew,0.04980278,mfcc
mfcc_17_mean,0.049673006,mfcc
mfcc_10_min,0.04956362,mfcc
chroma_07_mean,0.049433578,chroma
mfcc_d2_16_mean,0.049237564,mfcc
mfcc_11_median,0.049156588,mfcc
mfcc_d1_19_mean,0.049074713,mfcc
mfcc_d2_02_std,0.04894831,mfcc
mfcc_09_iqr,0.04893943,mfcc
prosody_intensity_min,0.048907872,prosody
spectral_rolloff95_std,0.048824396,spectral
mfcc_d2_04_std,0.04835539,mfcc
prosody_jitter_ppq5,0.048318878,prosody
spectral_slope_kurt,0.047853243,spectral
spectral_band_5000_6000_std,0.04751401,spectral
prosody_shimmer_apq3,0.04709095,prosody
mfcc_10_skew,0.047028918,mfcc
spectral_band_4000_5000_std,0.046868507,spectral
spectral_rolloff95_kurt,0.046465605,spectral
mfcc_d1_16_mean,0.046282195,mfcc
mfcc_12_min,0.046034053,mfcc
mfcc_05_std,0.04597214,mfcc
spectral_rolloff85_median,0.045875244,spectral
chroma_03_std,0.045406397,chroma
mfcc_d1_12_mean,0.044738427,mfcc
spectral_bandwidth_std,0.044583216,spectral
mfcc_d2_18_mean,0.044372138,mfcc
mfcc_04_skew,0.04433213,mfcc
chroma_04_std,0.044014428,chroma
mfcc_18_kurt,0.04394161,mfcc
mfcc_15_max,0.043758858,mfcc
mfcc_d2_10_mean,0.0436905,mfcc
spectral_band_4000_5000_mean,0.0434291,spectral
spectral_centroid_std,0.043150876,spectral
spectral_flux_mean,0.043095037,spectral
mfcc_15_skew,0.04290493,mfcc
mfcc_01_median,0.04275922,mfcc
mfcc_d1_13_std,0.042616993,mfcc
spectral_rolloff95_skew,0.042607106,spectral
spectral_rolloff95_mean,0.042582028,spectral
prosody_jitter_local,0.042511195,prosody
mfcc_d2_11_mean,0.042478144,mfcc
mfcc_16_std,0.042322166,mfcc
mfcc_14_mean,0.04225564,mfcc
spectral_bandwidth_iqr,0.042246766,spectral
spectral_bandwidth_kurt,0.042128257,spectral
mfcc_d2_05_mean,0.042115368,mfcc
mfcc_01_std,0.042096496,mfcc
mfcc_d2_17_mean,0.0419029,mfcc
spectral_hf_ratio_6000_std,0.041811585,spectral
mfcc_19_median,0.041675504,mfcc
mfcc_16_kurt,0.041613266,mfcc
spectral_rolloff85_iqr,0.0415015,spectral
mfcc_04_iqr,0.041301403,mfcc
mfcc_d2_08_mean,0.040872794,mfcc
mfcc_17_std,0.040701196,mfcc
mfcc_03_iqr,0.04068456,mfcc
spectral_slope_min,0.040543057,spectral
prosody_hnr_min,0.04046191,prosody
spectral_hf_ratio_4000_std,0.040369228,spectral
spectral_rolloff85_kurt,0.040275954,spectral
mfcc_16_max,0.040230673,mfcc
spectral_centroid_kurt,0.039946068,spectral
spectral_rolloff95_max,0.039432634,spectral
mfcc_03_skew,0.03926342,mfcc
mfcc_19_skew,0.039198685,mfcc
mfcc_12_kurt,0.038919087,mfcc
prosody_f3_median,0.038728163,prosody
mfcc_11_max,0.038491786,mfcc
mfcc_17_median,0.03835651,mfcc
mfcc_d1_13_mean,0.038328514,mfcc
spectral_slope_mean,0.038300935,spectral
spectral_flux_kurt,0.037656173,spectral
spectral_slope_median,0.037288133,spectral
prosody_shimmer_apq11,0.037226893,prosody
mfcc_d2_12_mean,0.03713336,mfcc
mfcc_13_skew,0.037123084,mfcc
mfcc_d1_15_mean,0.037093434,mfcc
spectral_centroid_mean,0.03708429,spectral
mfcc_19_kurt,0.037028097,mfcc
mfcc_d1_11_std,0.03701003,mfcc
mfcc_10_iqr,0.037003636,mfcc
mfcc_18_max,0.036926307,mfcc
spectral_contrast_0_mean,0.036808442,spectral
mfcc_03_kurt,0.03665785,mfcc
spectral_bandwidth_max,0.036569737,spectral
spectral_rolloff85_max,0.036569152,spectral
mfcc_12_iqr,0.036334008,mfcc
mfcc_10_max,0.03626637,mfcc
mfcc_d2_14_std,0.035699654,mfcc
spectral_bandwidth_skew,0.03561653,spectral
mfcc_15_kurt,0.035524774,mfcc
spectral_rms_skew,0.035353,spectral
spectral_rolloff85_std,0.035300113,spectral
spectral_centroid_skew,0.03512905,spectral
mfcc_d2_09_mean,0.034812924,mfcc
spectral_rms_kurt,0.034757815,spectral
mfcc_11_min,0.034556787,mfcc
chroma_07_std,0.03396456,chroma
mfcc_09_kurt,0.033349663,mfcc
mfcc_16_skew,0.03332529,mfcc
mfcc_17_skew,0.03307813,mfcc
chroma_03_mean,0.033050984,chroma
mfcc_12_skew,0.03274671,mfcc
spectral_band_6000_8000_std,0.03261508,spectral
mfcc_d1_07_mean,0.03198911,mfcc
mfcc_d2_06_mean,0.031919196,mfcc
mfcc_18_skew,0.03190555,mfcc
mfcc_17_iqr,0.031748436,mfcc
spectral_bandwidth_mean,0.03150929,spectral
spectral_flux_skew,0.031068383,spectral
prosody_intensity_max,0.030423367,prosody
spectral_hf_ratio_6000_mean,0.029018275,spectral
spectral_zcr_max,0.028438533,spectral
spectral_zcr_mean,0.028419273,spectral
mfcc_01_mean,0.02832474,mfcc
spectral_rolloff85_skew,0.025619488,spectral
mfcc_14_max,0.024821073,mfcc
spectral_rolloff85_mean,0.024732636,spectral
spectral_zcr_std,0.024527641,spectral
spectral_band_6000_8000_mean,0.021078952,spectral
spectral_band_5000_6000_mean,0.019902453,spectral
spectral_hf_ratio_4000_mean,0.018120054,spectral
spectral_band_2000_3000_mean,0.016834002,spectral
