feature,importance,family
mfcc_d1_03_mean,0.049849913,mfcc
mfcc_d2_08_mean,0.049481705,mfcc
mfcc_19_median,0.049247008,mfcc
mfcc_17_median,0.04889667,mfcc
mfcc_d2_05_std,0.048759837,mfcc
mfcc_06_skew,0.048714828,mfcc
spectral_slope_min,0.04858243,spectral
mfcc_05_iqr,0.048474915,mfcc
spectral_band_5000_6000_std,0.048151407,spectral
mfcc_01_std,0.047829792,mfcc
mfcc_19_mean,0.04770827,mfcc
mfcc_18_kurt,0.047369055,mfcc
mfcc_d2_12_mean,0.047193095,mfcc
mfcc_d1_12_mean,0.047031477,mfcc
spectral_flux_mean,0.046725195,spectral
spectral_rolloff85_std,0.046529606,spectral
mfcc_10_min,0.04640678,mfcc
spectral_rolloff95_skew,0.046220616,spectral
mfcc_16_median,0.046205178,mfcc
mfcc_d1_13_std,0.04598298,mfcc
chroma_05_mean,0.04568263,chroma
spectral_zcr_skew,0.04566483,spectral
mfcc_d1_15_mean,0.045595456,mfcc
mfcc_16_kurt,0.045524374,mfcc
mfcc_d2_01_mean,0.04549713,mfcc
spectral_flatness_skew,0.045302633,spectral
chroma_07_mean,0.04493249,chroma
mfcc_16_max,0.044931896,mfcc
spectral_bandwidth_iqr,0.04483304,spectral
mfcc_10_kurt,0.044789404,mfcc
mfcc_03_iqr,0.04448302,mfcc
spectral_slope_skew,0.044200487,spectral
mfcc_15_skew,0.044008367,mfcc
mfcc_10_max,0.043820046,mfcc
spectral_rms_min,0.043639004,spectral
mfcc_16_min,0.04352359,mfcc
spectral_slope_mean,0.043245174,spectral
prosody_shimmer_apq11,0.043073043,prosody
mfcc_10_iqr,0.04300709,mfcc
mfcc_d2_06_mean,0.042835437,mfcc
spectral_centroid_skew,0.042751037,spectral
spectral_rolloff85_kurt,0.042656012,spectral
mfcc_10_skew,0.04239921,mfcc
mfcc_01_median,0.042384494,mfcc
prosody_f3_median,0.04233326,prosody
spectral_slope_median,0.042311028,spectral
mfcc_03_skew,0.042257354,mfcc
mfcc_12_iqr,0.04219757,mfcc
spectral_rolloff85_min,0.042152006,spectral
spectral_flux_kurt,0.042151548,spectral
spectral_centroid_mean,0.041751947,spectral
mfcc_d1_07_mean,0.041646536,mfcc
prosody_hnr_min,0.041398197,prosody
mfcc_19_skew,0.04092143,mfcc
mfcc_15_max,0.04055484,mfcc
mfcc_16_skew,0.040330917,mfcc
spectral_centroid_std,0.040227566,spectral
mfcc_11_max,0.040210832,mfcc
spectral_rms_kurt,0.040196855,spectral
mfcc_d2_18_mean,0.039813016,mfcc
mfcc_d1_11_std,0.039729707,mfcc
spectral_band_4000_5000_mean,0.039298628,spectral
spectral_rolloff95_mean,0.039137676,spectral
mfcc_d1_00_mean,0.039097846,mfcc
mfcc_04_iqr,0.039070185,mfcc
mfcc_15_kurt,0.038875844,mfcc
mfcc_13_skew,0.038464926,mfcc
mfcc_d2_17_mean,0.03839527,mfcc
spectral_contrast_0_mean,0.038126435,spectral
spectral_hf_ratio_6000_std,0.037833832,spectral
spectral_flux_skew,0.037620433,spectral
spectral_rolloff95_kurt,0.037613746,spectral
mfcc_03_kurt,0.0375372,mfcc
mfcc_d2_14_std,0.037500642,mfcc
mfcc_12_kurt,0.037187673,mfcc
prosody_intensity_min,0.03694628,prosody
chroma_07_std,0.0366894,chroma
spectral_rms_skew,0.036681045,spectral
mfcc_19_kurt,0.036356788,mfcc
spectral_centroid_kurt,0.036268078,spectral
chroma_03_mean,0.036215924,chroma
spectral_hf_ratio_4000_std,0.036069635,spectral
spectral_bandwidth_skew,0.036049202,spectral
mfcc_09_kurt,0.035920218,mfcc
spectral_zcr_max,0.035532467,spectral
spectral_band_6000_8000_std,0.035440262,spectral
mfcc_11_min,0.035370633,mfcc
mfcc_18_max,0.035258844,mfcc
spectral_bandwidth_std,0.034767356,spectral
spectral_hf_ratio_6000_mean,0.034600236,spectral
mfcc_18_skew,0.03453118,mfcc
spectral_bandwidth_kurt,0.034473497,spectral
mfcc_12_skew,0.034234457,mfcc
mfcc_17_skew,0.03402787,mfcc
spectral_rolloff85_iqr,0.033766415,spectral
spectral_zcr_mean,0.033515126,spectral
mfcc_17_iqr,0.03324837,mfcc
prosody_intensity_max,0.03142939,prosody
spectral_bandwidth_mean,0.03035462,spectral
spectral_zcr_std,0.02832976,spectral
mfcc_01_mean,0.026895603,mfcc
mfcc_14_max,0.026755508,mfcc
spectral_rolloff85_skew,0.026583204,spectral
spectral_band_5000_6000_mean,0.025548998,spectral
spectral_band_6000_8000_mean,0.025180668,spectral
spectral_rolloff85_mean,0.024798675,spectral
spectral_band_2000_3000_mean,0.024726419,spectral
spectral_hf_ratio_4000_mean,0.023894116,spectral
