feature,importance,family
mfcc_11_max,0.038566772,mfcc
mfcc_19_skew,0.038498975,mfcc
prosody_f3_median,0.03846612,prosody
spectral_flux_kurt,0.03805904,spectral
mfcc_10_iqr,0.03794574,mfcc
spectral_slope_median,0.037916087,spectral
mfcc_d1_13_mean,0.037817623,mfcc
spectral_contrast_0_mean,0.037698213,spectral
spectral_bandwidth_max,0.03768677,spectral
prosody_shimmer_apq11,0.0372229,prosody
mfcc_12_iqr,0.036984205,mfcc
mfcc_19_kurt,0.03692667,mfcc
mfcc_d1_11_std,0.036902152,mfcc
mfcc_03_kurt,0.036887232,mfcc
spectral_centroid_mean,0.036718603,spectral
mfcc_d1_15_mean,0.036534924,mfcc
mfcc_13_skew,0.036473762,mfcc
spectral_rolloff85_max,0.036330637,spectral
mfcc_d2_12_mean,0.036290865,mfcc
mfcc_10_max,0.036250465,mfcc
mfcc_d2_14_std,0.03621683,mfcc
spectral_centroid_skew,0.036119927,spectral
spectral_bandwidth_skew,0.03608798,spectral
mfcc_18_max,0.03601844,mfcc
spectral_rms_skew,0.035670944,spectral
mfcc_15_kurt,0.035557844,mfcc
spectral_rolloff95_max,0.035497203,spectral
mfcc_d2_09_mean,0.035271622,mfcc
spectral_rms_kurt,0.034632064,spectral
spectral_rolloff85_std,0.03434838,spectral
mfcc_11_min,0.034326464,mfcc
chroma_07_std,0.033765953,chroma
mfcc_12_skew,0.03336798,mfcc
chroma_03_mean,0.033200234,chroma
mfcc_16_skew,0.033101197,mfcc
mfcc_09_kurt,0.03278818,mfcc
mfcc_17_skew,0.032679632,mfcc
spectral_band_6000_8000_std,0.032485258,spectral
mfcc_d1_07_mean,0.032181855,mfcc
spectral_bandwidth_mean,0.03186922,spectral
mfcc_d2_06_mean,0.03185287,mfcc
mfcc_17_iqr,0.031626813,mfcc
mfcc_18_skew,0.03142765,mfcc
spectral_flux_skew,0.030948343,spectral
prosody_intensity_max,0.030545702,prosody
spectral_hf_ratio_6000_mean,0.029168084,spectral
mfcc_01_mean,0.028787842,mfcc
spectral_zcr_mean,0.028053548,spectral
spectral_zcr_max,0.027603662,spectral
spectral_rolloff85_skew,0.02625066,spectral
spectral_rolloff85_mean,0.024346726,spectral
spectral_zcr_std,0.024280386,spectral
mfcc_14_max,0.024128355,mfcc
spectral_band_6000_8000_mean,0.020823712,spectral
spectral_band_5000_6000_mean,0.019943379,spectral
spectral_hf_ratio_4000_mean,0.017620724,spectral
spectral_band_2000_3000_mean,0.017287182,spectral
