feature,importance,family
mfcc_d1_18_std,0.026495459,mfcc
mfcc_d2_09_std,0.026473565,mfcc
mfcc_d1_15_std,0.02640761,mfcc
mfcc_10_max,0.026286926,mfcc
spectral_hf_ratio_4000_std,0.026193755,spectral
mfcc_01_kurt,0.026091242,mfcc
mfcc_13_max,0.02607556,mfcc
mfcc_17_std,0.026071532,mfcc
chroma_08_std,0.025717156,chroma
mfcc_d1_17_mean,0.025702313,mfcc
prosody_f4_std,0.025552284,prosody
spectral_slope_std,0.025444075,spectral
mfcc_08_kurt,0.025312131,mfcc
mfcc_05_iqr,0.024822414,mfcc
mfcc_d2_16_std,0.024667421,mfcc
spectral_zcr_skew,0.02449851,spectral
spectral_bandwidth_kurt,0.02443881,spectral
mfcc_15_skew,0.024257472,mfcc
spectral_rolloff85_skew,0.024008678,spectral
mfcc_14_kurt,0.023853207,mfcc
mfcc_d1_06_std,0.023732627,mfcc
mfcc_03_skew,0.023690721,mfcc
spectral_slope_skew,0.023586664,spectral
mfcc_10_skew,0.023576777,mfcc
prosody_intensity_min,0.02320152,prosody
mfcc_01_iqr,0.02317563,mfcc
spectral_band_5000_6000_std,0.02289704,spectral
mfcc_01_mean,0.022754418,mfcc
prosody_f0_slope_abs_mean,0.022674685,prosody
mfcc_09_iqr,0.022545064,mfcc
mfcc_14_max,0.02217909,mfcc
spectral_slope_min,0.022156797,spectral
spectral_entropy_iqr,0.022151798,spectral
prosody_hnr_median,0.021818206,prosody
prosody_shimmer_apq11,0.021770839,prosody
mfcc_d1_06_mean,0.021657689,mfcc
mfcc_d1_09_std,0.021589685,mfcc
mfcc_d2_17_mean,0.02157996,mfcc
mfcc_d1_13_std,0.021520386,mfcc
spectral_band_5000_6000_mean,0.021351269,spectral
mfcc_08_min,0.02124657,mfcc
mfcc_d1_02_mean,0.021125397,mfcc
mfcc_d2_04_std,0.020774005,mfcc
mfcc_d1_11_std,0.020548616,mfcc
spectral_band_2000_3000_mean,0.02039467,spectral
mfcc_d2_18_mean,0.020307306,mfcc
chroma_07_std,0.02017399,chroma
mfcc_17_skew,0.020172587,mfcc
spectral_band_6000_8000_mean,0.019694159,spectral
mfcc_10_min,0.019530317,mfcc
spectral_zcr_mean,0.018860841,spectral
mfcc_03_kurt,0.018851625,mfcc
mfcc_04_skew,0.018216254,mfcc
spectral_bandwidth_skew,0.018010069,spectral
mfcc_12_skew,0.017800646,mfcc
prosody_f5_std,0.017726183,prosody
spectral_rolloff85_mean,0.017687937,spectral
spectral_rms_kurt,0.017656296,spectral
spectral_zcr_std,0.017310128,spectral
spectral_flux_skew,0.017031694,spectral
mfcc_05_kurt,0.016623141,mfcc
spectral_rolloff95_mean,0.016351864,spectral
